ID_Linea	distribuid	seccion	mater_cond	tension	longitud	disposicio	observacio	fecha_act	gener_dato	ID_Tramos	Bus_1	EstadoB_1	Bus_2	EstadoB_2	Long_Tramo
90	SANTA ROSA	35 mm2	Al-Al	13,2 kV	458.52944050805996	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1545.0	350.0	NULL	1577.0	NULL	458.529
91	SANTA ROSA	70 mm2	Ac	13,2 kV	640.5058314234634	NULL	TrifÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢�	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1546.0	385.0	NULL	1578.0	NULL	295.09
91	SANTA ROSA	70 mm2	Ac	13,2 kV	640.5058314234634	NULL	TrifÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢�	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1547.0	1578.0	NULL	1774.0	NULL	345.416
92	SANTA ROSA	35 mm2	Al-Al	13,2 kV	6.604669673548133	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1548.0	379.0	NULL	383.0	Cerrado	6.605
93	SANTA ROSA	35 mm2	Al-Al	13,2 kV	147.1127890108171	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1549.0	1579.0	NULL	1548.0	NULL	147.113
94	SANTA ROSA	35 mm2	Al-Al	13,2 kV	195.72289194055418	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1550.0	1580.0	NULL	366.0	NULL	195.723
95	SANTA ROSA	35 mm2	Al-Al	13,2 kV	15.22811837519868	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1551.0	361.0	NULL	359.0	Cerrado	15.228
228	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	26.829231347974385	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1552.0	1564.0	NULL	1562.0	Cerrado	26.829
229	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	28.01111324867094	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1553.0	1310.0	NULL	1312.0	Cerrado	28.011
230	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	23.57099787034676	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1554.0	1262.0	NULL	1263.0	NULL	23.571
231	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	458.5605455591507	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1555.0	167.0	Cerrado	1581.0	NULL	458.561
232	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	39.469735136295405	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1556.0	1263.0	NULL	1582.0	NULL	39.47
233	CAUCETE CENTRO	70 mm2	Al-Al	13,2 kV	464.2287087880524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1557.0	1292.0	NULL	1551.0	Cerrado	464.229
234	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	1175.1295680963524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1558.0	1583.0	NULL	1584.0	NULL	98.54
234	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	1175.1295680963524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1559.0	1584.0	NULL	1585.0	NULL	295.888
234	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	1175.1295680963524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1560.0	1585.0	NULL	1586.0	NULL	355.572
234	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	1175.1295680963524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1561.0	1586.0	NULL	1587.0	NULL	172.598
234	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	1175.1295680963524	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1562.0	1587.0	NULL	1588.0	NULL	252.531
235	CAUCETE CENTRO	10 mm2	Ac	13,2 kV	354.91767259618456	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1563.0	1588.0	NULL	1589.0	NULL	91.112
235	CAUCETE CENTRO	10 mm2	Ac	13,2 kV	354.91767259618456	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1564.0	1589.0	NULL	197.0	NULL	263.806
239	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	77.45291130864608	Triangular	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1565.0	1294.0	NULL	1590.0	NULL	77.453
865	LMT	70 mm2	Al-Al	33 kV	27.22573138991253	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1566.0	1591.0	Cerrado	307.0	Cerrado	27.226
867	LMT	70 mm2	Al-Al	33 kV	611.470812515173	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1567.0	1592.0	NULL	1593.0	NULL	150.121
867	LMT	70 mm2	Al-Al	33 kV	611.470812515173	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1568.0	1593.0	NULL	1594.0	NULL	30.633
867	LMT	70 mm2	Al-Al	33 kV	611.470812515173	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1569.0	1594.0	NULL	1595.0	NULL	132.538
867	LMT	70 mm2	Al-Al	33 kV	611.470812515173	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1570.0	1595.0	NULL	1596.0	NULL	179.451
867	LMT	70 mm2	Al-Al	33 kV	611.470812515173	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1571.0	1596.0	NULL	1597.0	NULL	118.727
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1572.0	340.0	NULL	1598.0	NULL	18.219
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1573.0	1598.0	NULL	1599.0	NULL	116.546
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1574.0	1599.0	NULL	1600.0	NULL	114.531
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1575.0	1600.0	NULL	1601.0	NULL	10.088
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1576.0	1601.0	NULL	1602.0	NULL	24.756
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1577.0	1602.0	NULL	1603.0	NULL	76.229
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1578.0	1603.0	NULL	1604.0	NULL	56.497
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1579.0	1604.0	NULL	1605.0	NULL	39.217
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1580.0	1605.0	NULL	1606.0	NULL	30.008
872	LMT	70 mm2	Al-Al	33 kV	548.7803399145581	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1581.0	1606.0	NULL	347.0	NULL	62.689
873	LMT	70 mm2	Al-Al	33 kV	11.653723361209812	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1582.0	347.0	NULL	1607.0	NULL	11.654
900	COOPERATIVA	35 mm2	Al	13,2 kV	26.24837901236837	NULL	NULL	PyQt5.QtCore.QDate(2020, 2, 20)	DECSA	1583.0	1140.0	NULL	1608.0	Cerrado	26.248
901	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	11.840216279123878	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1584.0	1582.0	NULL	1265.0	Cerrado	11.84
156	URBANO	35 mm2	Al-Al	13,2 kV	131.21696800177293	NULL	NULL	PyQt5.QtCore.QDate(2021, 12, 27)	DECSA	1585.0	1149.0	Cerrado	121.0	NULL	131.217
157	URBANO	70 mm2	Al-Al	13,2 kV	27.112393287595108	NULL	NULL	PyQt5.QtCore.QDate(2021, 12, 27)	DECSA	1586.0	121.0	NULL	1609.0	Cerrado	27.112
224	CAUCETE CENTRO	10 mm2	Ac	13,2 kV	376.7173553200263	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1587.0	196.0	Cerrado	1610.0	NULL	375.274
225	CAUCETE CENTRO	95 mm2	Al-Al prot	13,2 kV	220.73055301858153	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1588.0	968.0	Abierto	1237.0	NULL	220.731
226	URBANO	35 mm2	Al-Al	13,2 kV	15.96089399822139	NULL	NULL	PyQt5.QtCore.QDate(2021, 12, 27)	DECSA	1589.0	1284.0	NULL	1611.0	Cerrado	15.961
227	CAUCETE CENTRO	16 mm2	Cu	13,2 kV	13.204366506993072	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1590.0	1549.0	NULL	1304.0	Cerrado	13.204
891	COOPERATIVA	95 mm2	Al-Al	13,2 kV	73.5509852520748	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1591.0	1138.0	NULL	1612.0	NULL	20.697
891	COOPERATIVA	95 mm2	Al-Al	13,2 kV	73.5509852520748	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1592.0	1612.0	NULL	1613.0	NULL	32.129
891	COOPERATIVA	95 mm2	Al-Al	13,2 kV	73.5509852520748	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1593.0	1613.0	NULL	1139.0	NULL	20.725
892	URBANO	35 mm2	Al-Al	13,2 kV	6.101523026853853	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1594.0	1086.0	Abierto	1156.0	NULL	6.102
893	SANTA ROSA	35 mm2	Al-Al	13,2 kV	319.0046513172476	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1595.0	109.0	Cerrado	1614.0	NULL	319.005
894	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	73.51945408126454	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1596.0	169.0	Cerrado	1615.0	NULL	73.519
896	URBANO	120 mm2	Comp	13,2 kV	5.3449398557575725	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1597.0	122.0	Abierto	1148.0	Abierto	5.345
897	COOPERATIVA	95 mm2	Al-Al	13,2 kV	7.239562198816635	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1598.0	356.0	Abierto	131.0	NULL	7.24
898	URBANO	35 mm2	Al-Al	13,2 kV	13.920737434247231	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1599.0	1095.0	NULL	1616.0	NULL	13.921
902	SANTA ROSA	70 mm2	Al-Al	13,2 kV	321.6979582848169	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1600.0	113.0	NULL	363.0	NULL	321.698
903	SANTA ROSA	35 mm2	Al-Al	13,2 kV	1.4887271888664897	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1601.0	368.0	NULL	366.0	NULL	1.489
904	URBANO	50 mm2	Al-Al	13,2 kV	38.66044005615254	Triangular	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1602.0	1103.0	Cerrado	1102.0	NULL	38.66
949	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	267.8441773682333	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1603.0	1248.0	NULL	1617.0	NULL	26.158
949	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	267.8441773682333	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1604.0	1617.0	NULL	1618.0	NULL	212.633
949	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	267.8441773682333	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1605.0	1618.0	NULL	1619.0	NULL	29.053
951	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	56.62072163985934	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1606.0	772.0	Cerrado	800.0	NULL	9.976
951	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	56.62072163985934	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1607.0	800.0	NULL	1620.0	Cerrado	46.645
952	SANTA ROSA	70 mm2	Al-Al	13,2 kV	122.20020883974811	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1608.0	1622.0	NULL	1621.0	NULL	122.2
953	SANTA ROSA	70 mm2	Al-Al	13,2 kV	300.71672025031256	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1609.0	1622.0	NULL	1623.0	NULL	274.611
953	SANTA ROSA	70 mm2	Al-Al	13,2 kV	300.71672025031256	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1610.0	1623.0	NULL	1624.0	NULL	26.106
954	COOPERATIVA	25 mm2	Cu	13,2 kV	81.88946128265775	Triangular	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1611.0	1193.0	NULL	1194.0	NULL	81.889
955	COOPERATIVA	95 mm2	Al-Al	13,2 kV	45.300316843589115	NULL	NULL	PyQt5.QtCore.QDate(2021, 10, 29)	DECSA	1612.0	1193.0	NULL	1625.0	Cerrado	45.3
956	COOPERATIVA	95 mm2	Al-Al	13,2 kV	543.1553818679258	NULL	NULL	PyQt5.QtCore.QDate(2021, 10, 29)	DECSA	1613.0	1625.0	Cerrado	1626.0	NULL	121.09
956	COOPERATIVA	95 mm2	Al-Al	13,2 kV	543.1553818679258	NULL	NULL	PyQt5.QtCore.QDate(2021, 10, 29)	DECSA	1614.0	1626.0	NULL	1627.0	NULL	186.876
956	COOPERATIVA	95 mm2	Al-Al	13,2 kV	543.1553818679258	NULL	NULL	PyQt5.QtCore.QDate(2021, 10, 29)	DECSA	1615.0	1627.0	NULL	1628.0	NULL	235.189
957	COOPERATIVA	95 mm2	Al-Al	13,2 kV	300.43972763480326	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 29)	DECSA	1616.0	1628.0	NULL	1629.0	NULL	270.36
957	COOPERATIVA	95 mm2	Al-Al	13,2 kV	300.43972763480326	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 29)	DECSA	1617.0	1629.0	NULL	1630.0	NULL	30.08
959	CAUCETE CENTRO	70 mm2	Al-Al	13,2 kV	84.32677679544005	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1618.0	826.0	Cerrado	823.0	NULL	84.327
960	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	359.4898374258381	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1619.0	1620.0	Cerrado	1631.0	NULL	359.49
961	COOPERATIVA	35 mm2	Comp	13,2 kV	177.06782179385118	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1620.0	120.0	Cerrado	1632.0	NULL	10.848
961	COOPERATIVA	35 mm2	Comp	13,2 kV	177.06782179385118	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1621.0	1632.0	NULL	1165.0	NULL	166.22
962	SANTA ROSA	2x70+1x95 mm2	Al-Al	13,2 kV	333.6169369526885	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1622.0	417.0	Cerrado	211.0	NULL	333.617
963	SANTA ROSA	50 mm2	Al-Al	13,2 kV	134.15528450906544	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1623.0	1633.0	NULL	489.0	NULL	134.155
964	SANTA ROSA	35 mm2	Al-Al	13,2 kV	71.19620686595724	NULL	NULL	PyQt5.QtCore.QDate(2022, 2, 3)	DECSA	1624.0	1633.0	NULL	1634.0	Cerrado	71.196
965	SANTA ROSA	35 mm2	Al-Al	13,2 kV	125.76318833347506	NULL	NULL	PyQt5.QtCore.QDate(2022, 2, 3)	DECSA	1625.0	1634.0	Cerrado	1635.0	NULL	125.763
966	SANTA ROSA	35 mm2	Al-Al	13,2 kV	107.00362809308241	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1626.0	102.0	Cerrado	1636.0	NULL	107.004
967	SANTA ROSA	35 mm2	Al-Al	13,2 kV	3870.40580118841	NULL	NULL	PyQt5.QtCore.QDate(2022, 2, 3)	DECSA	1627.0	1637.0	Cerrado	1638.0	NULL	3870.406
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1628.0	1512.0	NULL	1639.0	NULL	45.055
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1629.0	1639.0	NULL	1640.0	NULL	405.151
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1630.0	1640.0	NULL	1641.0	NULL	347.107
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1631.0	1641.0	NULL	1642.0	NULL	889.526
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1632.0	1642.0	NULL	1643.0	NULL	1784.286
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1633.0	1643.0	NULL	1644.0	NULL	592.908
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1634.0	1644.0	NULL	1645.0	NULL	552.397
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1635.0	1645.0	NULL	1646.0	NULL	823.345
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1636.0	1646.0	NULL	1647.0	NULL	396.201
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1637.0	1647.0	NULL	1648.0	NULL	1327.162
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1638.0	1648.0	NULL	1649.0	NULL	434.316
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1639.0	1649.0	NULL	1650.0	NULL	417.845
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1640.0	1650.0	NULL	1651.0	NULL	333.751
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1641.0	1651.0	NULL	1652.0	NULL	633.764
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1642.0	1652.0	NULL	1653.0	NULL	695.262
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1643.0	1653.0	NULL	1654.0	NULL	831.235
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1644.0	1654.0	NULL	1655.0	NULL	663.651
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1645.0	1655.0	NULL	1656.0	NULL	773.773
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1646.0	1656.0	NULL	1657.0	NULL	661.355
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1647.0	1657.0	NULL	1658.0	NULL	647.613
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1648.0	1658.0	NULL	1659.0	NULL	546.313
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1649.0	1659.0	NULL	1660.0	NULL	664.931
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1650.0	1660.0	NULL	1661.0	NULL	1287.783
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1651.0	1661.0	NULL	1662.0	NULL	738.568
968	SANTA ROSA	35 mm2	Al-Al	13,2 kV	16654.941788500262	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1652.0	1662.0	NULL	284.0	NULL	161.643
969	SANTA ROSA	35 mm2	Al-Al	13,2 kV	109.44529814507398	NULL	NULL	PyQt5.QtCore.QDate(2022, 2, 3)	DECSA	1653.0	1512.0	NULL	1637.0	Cerrado	109.445
970	URBANO	35 mm2	Al-Al	13,2 kV	173.62896515787708	NULL	NULL	PyQt5.QtCore.QDate(2022, 2, 3)	DECSA	1654.0	1122.0	NULL	1663.0	NULL	173.629
983	URBANO	35 mm2	Al-Al	13,2 kV	14.411846817266715	NULL	NULL	PyQt5.QtCore.QDate(2021, 12, 27)	DECSA	1655.0	1664.0	NULL	1665.0	Cerrado	14.412
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1656.0	253.0	NULL	1666.0	NULL	39.019
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1657.0	1666.0	NULL	1667.0	NULL	59.644
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1658.0	1667.0	NULL	1668.0	NULL	53.592
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1659.0	1668.0	NULL	1669.0	NULL	121.072
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1660.0	1669.0	NULL	1670.0	NULL	144.613
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1661.0	1670.0	NULL	1671.0	NULL	116.863
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1662.0	1671.0	NULL	1672.0	NULL	42.377
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1663.0	1672.0	NULL	1673.0	NULL	61.693
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1664.0	1673.0	NULL	1674.0	NULL	50.592
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1665.0	1674.0	NULL	1675.0	NULL	58.321
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1666.0	1675.0	NULL	1676.0	NULL	91.761
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1667.0	1676.0	NULL	1677.0	NULL	126.896
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1668.0	1677.0	NULL	1678.0	NULL	66.598
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1669.0	1678.0	NULL	1679.0	NULL	102.571
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1670.0	1679.0	NULL	1680.0	NULL	46.384
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1671.0	1680.0	NULL	1681.0	NULL	42.51
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1672.0	1681.0	NULL	1682.0	NULL	60.317
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1673.0	1682.0	NULL	1683.0	NULL	100.193
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1674.0	1683.0	NULL	1684.0	NULL	45.069
971	SANTA ROSA	70 mm2	Al-Al	13,2 kV	3808.470298442441	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1675.0	1684.0	NULL	1685.0	NULL	20.916
